,url,city,city2,name_hotel,score,coordinates,text_description
835,https://www.booking.com/hotel/fr/hoteletrestaurantcampanilemontauban.fr.html,Montauban,,Kyriad Montauban Sud - Albasud,"6,5","1.30768509178422,43.9640748514271,1.35771183700301,44.0000056845733","[""Situé à proximité de l'autoroute A20, le Kyriad Montauban Sud - Albasud se trouve à seulement 8 km du centre-ville et de la gare de Montauban. Il propose des chambres climatisées et une connexion Wi-Fi gratuite."", ""Les chambres du Kyriad Montauban Sud - Albasud sont équipées d'un téléphone, d'une télévision à écran plat et d'une salle de bains privative."", ""Un petit-déjeuner buffet complet est servi tous les jours à l'hôtel Kyriad Montauban.  Le restaurant climatisé de l'hôtel propose une cuisine traditionnelle pour le dîner."", ""L'établissement possède également un jardin et une terrasse avec une aire de jeux pour enfants."", ""Le Kyriad Montauban Sud - Albasud se trouve à 50 km au nord de Toulouse et à 66 km de Cahors. Il se trouve à proximité du Pente d'eau de Montech et vous aurez accès à un parking privé gratuit. ""]"
836,https://www.booking.com/hotel/fr/hotel-du-commerce-montauban.fr.html,Montauban,,Hôtel du Commerce,"8,3","1.3290455372227,43.9974603120057,1.37910043884389,44.0333911451519","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel du Commerce\xa0! "", ' pour économiser.', ""Situé dans le centre de Montauban, l'Hôtel du Commerce propose des chambres insonorisées dans un bâtiment rénové du XVIIIe siècle avec ascenseur. L'hôtel se trouve à 100 mètres du musée Ingres et à 1 km de la gare de Montauban."", ""Affichant une décoration personnalisée, toutes les chambres de l'Hôtel du Commerce disposent d'une télévision à écran plat. Leur salle de bains privative est munie d'un sèche-cheveux, d'articles de toilette gratuits et d'une baignoire ou d'une douche. Certains logements sont également pourvus de la climatisation."", ""Chaque matin, vous pourrez choisir entre un petit-déjeuner continental et un petit-déjeuner buffet anglais. Vous pourrez le déguster dans le salon commun ou dans le confort de votre chambre. Un restaurant vous attend à seulement 5 mètres de l'établissement."", ""Une connexion Wi-Fi est accessible gratuitement dans l'ensemble de l'hôtel. Des places de stationnement publiques sont disponibles moyennant des frais supplémentaires à proximité de l'Hôtel du Commerce. Enfin, la sortie de l'autoroute A20 se trouve à 2,5 km. ""]"
837,https://www.booking.com/hotel/fr/le-clos-de-saint-amour.fr.html,Montauban,,Le Clos de Saint Amour,"8,8","1.36778605668362,44.0069112569218,1.41784893782321,44.042842090068","[""Située à 6 km de Montauban, la petite ferme Le Clos de Saint Amour date du XVIIIe siècle et dispose d'une piscine extérieure ainsi que d'un grand jardin muni d'une aire de pique-nique. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place."", ""Les chambres de l'établissement Le Clos de Saint Amour comportent un plateau/bouilloire ainsi qu'une salle de bains privative pourvue d'une douche. Certaines comprennent également un fer à repasser et un sèche-cheveux."", 'Un petit-déjeuner continental est servi tous les jours. Vous pourrez le déguster dans le jardin par beau temps. Pour le déjeuner et le dîner, vous trouverez de nombreux restaurants dans le centre-ville de Montauban.', ""Vous aurez la possibilité de jouer à la pétanque sur place. L'établissement Le Clos de Saint Amour est implanté à 5 km de la gare de Montauban et à 2 km de l'autoroute A20. ""]"
838,https://www.booking.com/hotel/fr/la-cassine-montauban.fr.html,Montauban,,La Cassine,"9,2","1.32610089763688,44.0032956685149,1.37616072564112,44.0392265016611","[""La Cassine est située à Montauban. Vous bénéficierez d'une connexion Wi-Fi gratuite dans l'ensemble des locaux."", ""Cet appartement comprend une chambre, une télévision à écran plat, un coin salon et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis."", ""L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 53 km. ""]"
839,https://www.booking.com/hotel/fr/appartement-lumineux-et-traversant.fr.html,Montauban,,Appartement lumineux et traversant,"9,0","1.34749805458494,43.9920747914989,1.39754841090906,44.0280056246451","[""L'Appartement lumineux et traversant est situé à Montauban. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi."", ""Cet appartement comprend 2 chambres, une télévision à écran plat ainsi qu'une cuisine entièrement équipée avec un micro-ondes et un réfrigérateur. Les serviettes et le linge de lit sont fournis."", ""L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 54 km. ""]"
840,https://www.booking.com/hotel/fr/numero22.fr.html,Montauban,,Numero22 Chambres d'hôtes,"9,2","1.33440521901904,44.0029805834269,1.38446478098096,44.0389114165731","[""Situé à Montauban, le Numero22 Chambres d'hôtes propose des hébergements avec une connexion Wi-Fi gratuite ainsi qu'un jardin avec une piscine extérieure et une vue sur le jardin."", ""Leur salle de bains privative est pourvue d'une douche et d'articles de toilette gratuits."", 'Ce Bed & Breakfast sert un petit-déjeuner continental tous les matins.', ""Le Numero22 Chambres d'hôtes possède une terrasse."", ""L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 55 km. ""]"
841,https://www.booking.com/hotel/fr/b-amp-b-montauban.fr.html,Montauban,,B&B HOTEL Montauban,"7,8","1.36098602042186,44.022154233602,1.41106177957825,44.0580850667482","[""Le B&B HOTEL Montauban propose des hébergements au nord de Montauban, à respectivement 45 et 50 minutes de route de Cahors et du centre de Toulouse. Vous pourrez rejoindre les gorges de l'Aveyron en 1h05 en voiture. Une connexion Wi-Fi est disponible gratuitement."", 'Les chambres sont climatisées et disposent d’une télévision à écran plat. Leur salle de bains privative est pourvue d’une douche et d’articles de toilette gratuits.', 'Un petit-déjeuner continental est servi sur place moyennant des frais supplémentaires pour les adultes et à un tarif réduit pour les enfants.', ""L'aéroport le plus proche, celui de Toulouse-Blagnac, est à 40 minutes de route. Un parking privé est disponible gratuitement. ""]"
842,https://www.booking.com/hotel/fr/best-western-kemaris.fr.html,Biarritz,,Best Western Kemaris,"8,2","-1.58725962541312,43.4585372882218,-1.5376533518055,43.494468121368","[""Alliant un environnement animé, de nombreux équipements et une ambiance chaleureuse, l'hôtel Best Western Kemaris présente une architecture typique du Pays basque."", ""Lumineuses et spacieuses, les chambres de l'établissement affichent un décor raffiné et bénéficient de tout le confort moderne avec une télévision à écran plat et une connexion Wi-Fi gratuite. Chacune affiche une décoration magnifique conjuguant design et touches naturelles, et certaines possèdent également une grande terrasse."", 'Un petit-déjeuner buffet composé de produits régionaux est servi tous les matins et vous pourrez prendre un verre au bar.', ""Le Kemaris Best Western jouit d'un emplacement privilégié pour partir à pied à la découverte de la ville de Biarritz. Vous trouverez en outre de nombreux restaurants et bars à quelques minutes de marche. Enfin, vous pourrez réserver un parking privé sur place. ""]"
843,https://www.booking.com/hotel/fr/hotelpremiereclasse.fr.html,Montauban,,Premiere Classe Montauban,"5,2","1.30900168885958,43.9649472066634,1.35902916918027,44.0008780398096","[""Le Première Classe Montauban est situé à 10 minutes en voiture du centre de Montauban. L’hôtel dispose d'une réception ouverte 24h/24 et d'une connexion Wi-Fi gratuite."", ""Les chambres du Première Classe Montauban sont équipées d'une télévision à écran plat et d'une salle de bains privative. Le restaurant Kyriadt se trouve à quelques pas."", ""Le Première Classe Montauban se trouve au cœur de la zone Albasud3 et à proximité de la sortie 66 de l'autoroute A20. Le parking privé est gratuit. ""]"
844,https://www.booking.com/hotel/fr/tonic-hotel-biarritz.fr.html,Biarritz,,Grand Tonic Hotel & SPA Biarritz,"7,5","-1.58175095830325,43.4665080908594,-1.53213813986417,43.5024389240056","['Situé dans la ville balnéaire de Biarritz, le Grand Tonic Hotel & SPA Biarritz se trouve à seulement 200 mètres de la Grande Plage. L’établissement propose une terrasse ombragée et des chambres élégantes avec connexion Wi-Fi gratuite.', ""Toutes les chambres climatisées sont équipées d'une baignoire spa dans la salle de bains. Chaque étage du Grand Tonic Hotel est décoré sur une thématique individuelle et doté d'une télévision par satellite."", 'Le restaurant LMB sert une cuisine raffinée et vous pourrez prendre un verre au bar du Grand Tonic Hotel & SPA Biarritz. Un petit-déjeuner buffet est servi tous les matins.', 'Le casino Barrière de Biarritz est accessible à seulement 300 mètres et le parcours de golf de Biarritz-Le Phare est à 1 km. Un parking public est présent sur place.', 'Pour un séjour parfait, vous pourrez vous détendre dans la piscine intérieure chauffée, le hammam ou le sauna du SPA de l’hôtel. Vous trouverez également une carte de soins pour votre moment de détente ']"
845,https://www.booking.com/hotel/fr/residence-mer-et-golf-eugenie.fr.html,Biarritz,,Résidence Mer & Golf Eugénie,"7,5","-1.5942909007172,43.4516711037648,-1.54469026278454,43.487601936911","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Résidence Mer & Golf Eugénie\xa0! "", ' pour économiser.', ""La Résidence Mer & Golf Eugénie est entourée d'un jardin de 2 hectares et surplombe la plage de Marbella, située à seulement 300 mètres. Installée à 3 minutes en voiture du centre-ville de Biarritz, elle est également dotée une piscine extérieure."", ""Décorés dans un style contemporain, les studios et appartements de la Résidence Mer & Golf Eugénie disposent d'un balcon ou d'une terrasse privés. Ils sont tous équipés d'une télévision et certains offrent une vue sur la mer."", ""La résidence propose un service de boulangerie ainsi qu'un petit-déjeuner continental servi dans le salon prévu à cet effet. Elle possède également un minigolf, des courts de tennis et des tables de ping-pong. Une connexion Wi-Fi gratuite basique est disponible, tandis qu'une connexion Wi-Fi à haut débit peut être fournie moyennant un supplément."", ""Le parcours de golf d'Ilbarritz est situé à 1,5 km. Un parking privé gratuit est également mis à votre disposition. Un arrêt de bus desservant le centre-ville se trouve en face de la résidence. Par ailleurs, l'établissement se trouve à 900 mètres des magasins, à 750 mètres du musée de l'océan et à 200 mètres d'un centre de thalassothérapie. ""]"
846,https://www.booking.com/hotel/fr/la-casa-cosy-biarritz.fr.html,Biarritz,,"La Casa Cosy, Appart'Hôtel","8,8","-1.58735260916515,43.4623675834269,-1.53774319083491,43.4982984165731","[""Situé dans le centre de Biarritz, à 500 mètres de la plage de la Côte des Basques et de la Grande Plage, l'établissement La Casa Cosy, Appart'Hôtel propose des hébergements avec une connexion Wi-Fi gratuite et un balcon."", ""Tous les logements comprennent une télévision par câble à écran plat, du matériel de repassage, une armoire, un coin salon avec un canapé ainsi qu'une cuisine équipée d'un lave-vaisselle et d'un micro-ondes. Leur salle de bains privative est pourvue d'une douche et d'un sèche-cheveux."", ""Cet appart'hôtel possède une terrasse."", ""Vous séjournerez à 700 mètres de la plage des Pêcheurs et à 3,1 km de la gare de Biarritz-La Négresse. L'aéroport de Biarritz-Pays basque, le plus proche, est implanté à 5 km. ""]"
847,https://www.booking.com/hotel/fr/authentic-night-montauban.fr.html,Montauban,,2 appartements Rue du greffe,"8,6","1.32945548161334,43.9990739540869,1.37951174537066,44.0350047872331","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement 2 appartements Rue du greffe\xa0! "", ' pour économiser.', 'Situé à Montauban, le 2 appartements Rue du greffe propose des hébergements avec une connexion Wi-Fi gratuite et un coin salon.', ""Revêtus de parquet, les logements comprennent un coin repas, une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'une douche et d'un sèche-cheveux. Un réfrigérateur, des plaques de cuisson, un grille-pain, une bouilloire et une machine à café sont également fournis."", 'Vous pourrez pratiquer la pêche dans les environs.', ""L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 54 km. ""]"
848,https://www.booking.com/hotel/fr/bohemian-house-with-terrace-and-parking-5-min-from-the-beach-welkeys.fr.html,Biarritz,,Bohemian house with terrace and parking 5 min from the beach - Welkeys,"8,1","-1.58924830101359,43.4565009834269,-1.53964369898637,43.4924318165731","[""Doté d'une connexion Wi-Fi et d'un parking privé gratuits, le Bohemian house with terrace and parking 5 min from the beach - Welkeys est situé à Biarritz, à seulement 600 mètres de la plage de la Côte des Basques. Cette maison de vacances se trouve à 3,8 km de la gare de Biarritz-La Négresse et à 17 km de celle de Saint-Jean-de-Luz."", ""Cette maison de vacances comprend 4 chambres, une télévision, un lave-linge et 4 salles de bains pourvues d'une douche. Sa cuisine équipée comporte un lave-vaisselle et un micro-ondes. Les serviettes et le linge de lit sont fournis."", 'Cette maison de vacances possède une terrasse.', ""Vous séjournerez à 1,1 km de la plage Port Vieux et à 1,4 km de celle de Marbella. L'aéroport de Biarritz-Pays basque, le plus proche, est implanté à 6 km. ""]"
